precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.47,0.47,0.47,0.0609496810772501,0.64,0.64,0.64,0.0922844175491678,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.6636160063846015,0.6731850524908082,0.1536259545702818,0.21675743335708203,0.1536259545702818,0.21675743335708203,0.1536259545702818,0.21675743335708203
0.49,0.49,0.49,0.1326530612244897,0.77,0.77,0.77,0.0619902120717782,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.7169891945033003,0.7866411614274758,0.4764930821510215,0.6293491719537925,0.4764930821510215,0.6293491719537925,0.4764930821510215,0.6293491719537925
0.52,0.52,0.52,0.1814461118690313,0.8,0.8,0.8,0.0732159406858201,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.7138170170065121,0.793847567828495,0.5995963888599937,0.5900217123234404,0.5995963888599937,0.5900217123234404,0.5995963888599937,0.5900217123234404
0.64,0.64,0.64,0.3437841779074007,0.83,0.83,0.83,0.0,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.7908258499261633,0.8138113153118754,0.6464996695225527,0.7360343077687752,0.6464996695225527,0.7360343077687752,0.6464996695225527,0.7360343077687752
0.73,0.73,0.73,0.4538834951456311,0.75,0.75,0.75,0.0,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.7908258499261633,0.8374281178159904,0.6561609902753974,0.7570090580412215,0.6561609902753974,0.7570090580412215,0.6561609902753974,0.7570090580412215
0.77,0.77,0.77,0.4893428063943162,0.57,0.57,0.57,0.0,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.7836094329719934,0.8703690433873978,0.6012965527491747,0.7019283567972279,0.6012965527491747,0.7019283567972279,0.6012965527491747,0.7019283567972279
0.69,0.69,0.69,0.3536280233527938,0.6,0.6,0.6,0.0548204158790168,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.7329506500167817,0.8107826065200779,0.5914664282888773,0.6873609483437456,0.5914664282888773,0.6873609483437456,0.5914664282888773,0.6873609483437456
0.68,0.68,0.68,0.3874425727411944,0.62,0.62,0.62,0.1304347826086956,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.7908258499261633,0.8298467432652353,0.6457996256326036,0.7389179843861545,0.6457996256326036,0.7389179843861545,0.6457996256326036,0.7389179843861545
0.76,0.76,0.76,0.5283018867924527,0.75,0.75,0.75,0.21875,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.8144163030330391,0.7963095466852159,0.6880346900261918,0.7004075927097074,0.6880346900261918,0.7004075927097074,0.6880346900261918,0.7004075927097074
0.86,0.86,0.86,0.7236478484011054,0.91,0.91,0.91,0.4886363636363636,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.8119115741395225,0.7939290685214491,0.6911372592860724,0.6942224804321923,0.6911372592860724,0.6942224804321923,0.6911372592860724,0.6942224804321923
0.87,0.87,0.87,0.7422680412371134,0.92,0.92,0.92,0.8072289156626506,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.8119115741395225,0.7869049586047043,0.6911372592860724,0.7427774732328285,0.6911372592860724,0.7427774732328285,0.6911372592860724,0.7427774732328285
0.91,0.91,0.91,0.8148148148148149,0.91,0.91,0.91,0.7926267281105991,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.7664604205151452,0.793784884963717,0.6911372592860724,0.7427774732328285,0.6911372592860724,0.7427774732328285,0.6911372592860724,0.7427774732328285
0.82,0.82,0.82,0.6268656716417911,0.95,0.95,0.95,0.8842592592592593,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.8144163030330391,0.7670257692758954,0.6911372592860724,0.6699791730625999,0.6911372592860724,0.6699791730625999,0.6911372592860724,0.6699791730625999
0.85,0.85,0.85,0.6803069053708439,0.95,0.95,0.95,0.8520710059171598,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.8119115741395225,0.8250314387924375,0.7222629582339636,0.7356024418076976,0.7222629582339636,0.7356024418076976,0.7222629582339636,0.7356024418076976
0.84,0.84,0.84,0.6659707724425887,0.86,0.86,0.86,0.358974358974359,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.8254512613172553,0.8078440192237751,0.7056203831026396,0.7509764077136344,0.7056203831026396,0.7509764077136344,0.7056203831026396,0.7509764077136344
0.81,0.81,0.81,0.6096959737058341,0.66,0.66,0.66,0.0700218818380744,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.8144163030330391,0.8466835494212699,0.6624945319281742,0.7504995034016676,0.6624945319281742,0.7504995034016676,0.6624945319281742,0.7504995034016676
0.85,0.85,0.85,0.5954692556634305,0.52,0.52,0.52,0.04,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.784754577666456,0.8386808234617664,0.6375384028105191,0.6092781945388456,0.6375384028105191,0.6092781945388456,0.6375384028105191,0.6092781945388456
0.76,0.76,0.76,0.4444444444444445,0.47,0.47,0.47,0.0609496810772501,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.8082779327425852,0.8545860685991609,0.6624945319281742,0.6476288720083965,0.6624945319281742,0.6476288720083965,0.6624945319281742,0.6476288720083965
0.71,0.71,0.71,0.3127962085308057,0.49,0.49,0.49,0.1326530612244897,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.7091049592818384,0.7428158415627771,0.46811237215017426,0.3977733541679264,0.46811237215017426,0.3977733541679264,0.46811237215017426,0.3977733541679264
0.69,0.69,0.69,0.2915904936014626,0.52,0.52,0.52,0.1814461118690313,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.7091049592818384,0.6846105894500059,0.4499103904480075,0.3301574875718993,0.4499103904480075,0.3301574875718993,0.4499103904480075,0.3301574875718993
0.72,0.72,0.72,0.3239980685659102,0.64,0.64,0.64,0.3437841779074007,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.8032203924094335,0.7819238602404447,0.5600227842240333,0.4395854035357789,0.5600227842240333,0.4395854035357789,0.5600227842240333,0.4395854035357789
0.76,0.76,0.76,0.3344425956738769,0.73,0.73,0.73,0.4538834951456311,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.7522063578751615,0.7142514849620887,0.4394764989447895,0.4315074082737575,0.4394764989447895,0.4315074082737575,0.4394764989447895,0.4315074082737575
0.73,0.73,0.73,0.0,0.77,0.77,0.77,0.4893428063943162,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.616394148511591,0.6170793132274836,0.0027489601274711083,0.16566261423233597,0.0027489601274711083,0.16566261423233597,0.0027489601274711083,0.16566261423233597
0.64,0.64,0.64,0.0644490644490645,0.69,0.69,0.69,0.3536280233527938,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.6403664820364773,0.6768327233517734,0.14204080577802028,0.27551774652932076,0.14204080577802028,0.27551774652932076,0.14204080577802028,0.27551774652932076
0.61,0.61,0.61,0.1255605381165918,0.68,0.68,0.68,0.3874425727411944,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.727877197136797,0.7734383025465175,0.46773399785731773,0.6189860101715521,0.46773399785731773,0.6189860101715521,0.46773399785731773,0.6189860101715521
0.54,0.54,0.54,0.1497227356746764,0.76,0.76,0.76,0.5283018867924527,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.7495718670731921,0.8086261766973477,0.5075752869849761,0.6561558444345883,0.5075752869849761,0.6561558444345883,0.5075752869849761,0.6561558444345883
0.66,0.66,0.66,0.2624728850325378,0.86,0.86,0.86,0.7236478484011054,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.7214117111925591,0.86209751162266,0.49847006314506503,0.6052127703694813,0.49847006314506503,0.6052127703694813,0.49847006314506503,0.6052127703694813
0.77,0.77,0.77,0.3243243243243243,0.87,0.87,0.87,0.7422680412371134,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.7292930893684599,0.7201972940231766,0.265967962001003,0.2592795915735607,0.265967962001003,0.2592795915735607,0.265967962001003,0.2592795915735607
0.75,0.75,0.75,0.275782155272306,0.91,0.91,0.91,0.8148148148148149,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.7248848106852531,0.7598543865005231,0.2646273798562455,0.28558373025367795,0.2646273798562455,0.28558373025367795,0.2646273798562455,0.28558373025367795
0.73,0.73,0.73,0.2294520547945205,0.82,0.82,0.82,0.6268656716417911,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.6162732547393698,0.764746325404069,0.16909851231192904,0.3492655142526165,0.16909851231192904,0.3492655142526165,0.16909851231192904,0.3492655142526165
0.69,0.69,0.69,0.143646408839779,0.85,0.85,0.85,0.6803069053708439,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.6244927795328021,0.7499375836076808,0.19262315180617195,0.3257993170201899,0.19262315180617195,0.3257993170201899,0.19262315180617195,0.3257993170201899
0.72,0.72,0.72,0.1626794258373205,0.84,0.84,0.84,0.6659707724425887,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.6276195434350859,0.7821782821921512,0.21421468799865254,0.3611558977596277,0.21421468799865254,0.3611558977596277,0.21421468799865254,0.3611558977596277
0.74,0.74,0.74,0.0997229916897507,0.81,0.81,0.81,0.6096959737058341,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.6420056396041444,0.7294810530319694,0.17044391657424082,0.3347675894169682,0.17044391657424082,0.3347675894169682,0.17044391657424082,0.3347675894169682
0.76,0.76,0.76,0.0588235294117647,0.85,0.85,0.85,0.5954692556634305,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.6312554109390247,0.6672703313951066,0.13259671059518902,0.2100743776443132,0.13259671059518902,0.2100743776443132,0.13259671059518902,0.2100743776443132
