max_airline,max_flight,max_airportFrom,max_airportTo,max_dayOfWeek,max_time,max_attribute,max_predict_proba_0,max_predict_proba_1,max_prediction,min_airline,min_flight,min_airportFrom,min_airportTo,min_dayOfWeek,min_time,min_attribute,min_predict_proba_0,min_predict_proba_1,min_prediction,mean_airline,mean_flight,mean_airportFrom,mean_airportTo,mean_dayOfWeek,mean_time,mean_attribute,mean_predict_proba_0,mean_predict_proba_1,mean_prediction,median_airline,median_flight,median_airportFrom,median_airportTo,median_dayOfWeek,median_time,median_attribute,median_predict_proba_0,median_predict_proba_1,median_prediction,std_airline,std_flight,std_airportFrom,std_airportTo,std_dayOfWeek,std_time,std_attribute,std_predict_proba_0,std_predict_proba_1,std_prediction,corr_flight_airline,corr_airportFrom_airline,corr_airportFrom_flight,corr_airportTo_airline,corr_airportTo_flight,corr_airportTo_airportFrom,corr_dayOfWeek_airline,corr_dayOfWeek_flight,corr_dayOfWeek_airportFrom,corr_dayOfWeek_airportTo,corr_time_airline,corr_time_flight,corr_time_airportFrom,corr_time_airportTo,corr_time_dayOfWeek,corr_attribute_airline,corr_attribute_flight,corr_attribute_airportFrom,corr_attribute_airportTo,corr_attribute_dayOfWeek,corr_attribute_time,corr_predict_proba_0_airline,corr_predict_proba_0_flight,corr_predict_proba_0_airportFrom,corr_predict_proba_0_airportTo,corr_predict_proba_0_dayOfWeek,corr_predict_proba_0_time,corr_predict_proba_0_attribute,corr_predict_proba_1_airline,corr_predict_proba_1_flight,corr_predict_proba_1_airportFrom,corr_predict_proba_1_airportTo,corr_predict_proba_1_dayOfWeek,corr_predict_proba_1_time,corr_predict_proba_1_attribute,corr_predict_proba_1_predict_proba_0,corr_prediction_airline,corr_prediction_flight,corr_prediction_airportFrom,corr_prediction_airportTo,corr_prediction_dayOfWeek,corr_prediction_time,corr_prediction_attribute,corr_prediction_predict_proba_0,corr_prediction_predict_proba_1,gmean_airline,gmean_flight,gmean_airportFrom,gmean_airportTo,gmean_dayOfWeek,gmean_time,gmean_attribute,gmean_predict_proba_0,gmean_predict_proba_1,gmean_prediction,hmean_airline,hmean_flight,hmean_airportFrom,hmean_airportTo,hmean_dayOfWeek,hmean_time,hmean_attribute,hmean_predict_proba_0,hmean_predict_proba_1,hmean_prediction,entropy_airline,entropy_flight,entropy_airportFrom,entropy_airportTo,entropy_dayOfWeek,entropy_time,entropy_attribute,entropy_predict_proba_0,entropy_predict_proba_1,entropy_prediction,prop_pca,nr_outliers_airline,nr_outliers_flight,nr_outliers_airportFrom,nr_outliers_airportTo,nr_outliers_dayOfWeek,nr_outliers_time,nr_outliers_attribute,nr_outliers_predict_proba_0,nr_outliers_predict_proba_1,nr_outliers_prediction,iqr_airline,iqr_flight,iqr_airportFrom,iqr_airportTo,iqr_dayOfWeek,iqr_time,iqr_attribute,iqr_predict_proba_0,iqr_predict_proba_1,iqr_prediction,uniqueness_ratio_airline,uniqueness_ratio_flight,uniqueness_ratio_airportFrom,uniqueness_ratio_airportTo,uniqueness_ratio_dayOfWeek,uniqueness_ratio_time,uniqueness_ratio_attribute,uniqueness_ratio_predict_proba_0,uniqueness_ratio_predict_proba_1,uniqueness_ratio_prediction,attr_sparsity_,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,kmenas_compactness,recall,precision,kappa,f1-score,last_recall,last_precision,last_kappa,last_f1-score,meta_predict_recall,meta_predict_precision,meta_predict_kappa,meta_predict_f1-score
17.0,7811.0,290.0,291.0,3.0,664.0,620.0,0.8492740737240161,0.5503164459206519,1.0,0.0,1.0,1.0,0.0,3.0,610.0,24.0,0.4496835540793481,0.15072592627598397,0.0,9.485,2509.791,141.287,141.092,3.0,636.763,126.893,0.7554547865902946,0.24454521340970548,0.001,10.0,1821.0,148.0,148.0,3.0,635.0,112.0,0.7603127266905723,0.23968727330942768,0.0,5.1921800559816615,2147.3286729675897,80.37713054167904,80.0687738418951,0.0,15.812870640015934,64.03872663872627,0.04774285002972981,0.04774285002972981,0.0316227766016838,0.03999287614499115,0.14664805879523476,-0.025051762040946945,0.14648945689738077,-0.009790176996724768,-0.005850344962372833,,,,,-0.04678127707565788,-0.0158479703924255,-0.012475942625946482,-0.030784807528217082,,-0.15400968728073208,-0.3186572723735592,-0.00967178257671745,0.057941453826222976,,0.002670599383699462,-0.47561483190958614,0.43469665344121344,-0.0748635923672388,-0.2151558887681577,,-0.03295738202477174,-0.7641450492322119,0.47561483190958537,-0.4346966534412144,0.0748635923672383,0.21515588876815778,,0.03295738202477175,0.7641450492322135,-1.0000000000000004,-0.0273430662363446,0.00019471792314556364,-0.04934100874302132,-0.005175798144463292,,0.026498016275409455,0.24374347121715675,-0.20273222870606322,0.20273222870606328,0.0,1460.5251391644024,107.1755615681185,0.0,2.9999999999999996,636.5668866201362,113.82858641995502,0.7538513438639982,0.24026492482239653,0.0,0.0,272.56222127473967,54.41267550663539,0.0,3.000000000000001,636.3708512738586,102.72629216155605,0.752131118100644,0.23625053483446873,0.0,2.6104803673622525,6.80427934797515,4.243664047080506,4.405470331518481,0.0,3.182839812007497,4.978822126357683,6.907755278982134,6.907755278982134,0.007907255112232087,0.1,0,0,0,0,0,0,35,32,32,1,10.0,3179.75,129.0,129.0,0.0,25.25,75.0,0.05456775675519465,0.054567756755194596,0.0,0.018,0.928,0.15,0.169,0.001,0.055,0.224,1.0,1.0,0.002,0.0021527513651017115,11,4,4668.054712423094,2093.915244540884,0.0,0.0,-0.0019975095984225977,0.0,,,,,0.0002757820171989213,-0.007223712943985978,-0.0019589126857238715,0.000636243003033463
17.0,7811.0,290.0,292.0,3.0,678.0,620.0,0.8385421143031366,0.5503164459206519,1.0,0.0,1.0,1.0,0.0,3.0,625.0,24.0,0.4496835540793481,0.1614578856968633,0.0,9.498,2433.957,146.043,141.798,3.0,652.564,127.303,0.7518100169798563,0.2481899830201436,0.001,10.0,1773.0,154.0,148.0,3.0,655.0,112.0,0.7570042828214825,0.24299571717851756,0.0,5.113134081963834,2104.218760429329,81.9718520928711,80.05072963637068,0.0,15.312098627045357,65.07061838015969,0.04585336774240243,0.04585336774240242,0.0316227766016838,0.09988398854963144,0.20692787656180575,-0.05983933313136223,0.11954878918469171,0.003579940216202433,-0.0019094822077687318,,,,,-0.027243943774215486,0.0661460625391132,0.024878060971469468,-0.01413703919082378,,-0.24345744983381373,-0.3059932936981347,-0.0068049502459136876,0.06528441201846191,,-0.012860418263967483,-0.4064121962115088,0.4039279701308028,-0.12459872352342943,-0.21493800198663424,,-0.022263855039920826,-0.756138297419161,0.406412196211509,-0.4039279701308031,0.12459872352342954,0.21493800198663424,,0.022263855039919442,0.75613829741916,-1.0000000000000004,-0.027846254078765162,0.0013395021256587822,-0.05021769143539402,-0.005456138143567701,,-0.0053005119118381475,0.239678730504913,-0.20857009536943769,0.20857009536943735,0.0,1416.8006809593703,110.35988624225993,0.0,2.9999999999999996,652.3841377264117,113.80619166167244,0.7503188729474138,0.2443432640137534,0.0,0.0,289.900363048952,55.606542295938475,0.0,3.000000000000001,652.2039153601362,102.1918956430695,0.7487137425942483,0.24077874562132773,0.0,2.6336013308883466,6.8067121386238,4.2822902915242995,4.38746989753902,0.0,3.205929114208531,4.99259529452846,6.907755278982134,6.907755278982134,0.007907255112232087,0.1,0,0,0,0,0,0,34,37,37,1,10.0,3085.25,137.0,129.0,0.0,25.0,77.0,0.05273656501862389,0.05273656501862392,0.0,0.018,0.929,0.158,0.172,0.001,0.054,0.23,1.0,1.0,0.002,0.0021547398596578923,19,4,4550.638003730047,2065.90046333557,0.0,0.0,-0.001997336884154599,0.0,,,,,-0.0018606023302633206,-0.010999381870700488,-0.0021007868944679098,-0.0021814293410122977
17.0,7811.0,292.0,292.0,3.0,691.0,620.0,0.8382686970058464,0.5503164459206519,1.0,0.0,1.0,1.0,2.0,3.0,642.0,32.0,0.4496835540793481,0.1617313029941536,0.0,9.502,2575.797,145.234,140.605,3.0,668.161,129.208,0.7480553387960966,0.25194466120390335,0.001,10.0,1955.5,153.0,148.0,3.0,669.0,115.0,0.7532957004229843,0.24670429957701565,0.0,5.11254673662101,2127.0402728000035,82.47615145943439,78.79258370079158,0.0,14.154342952762748,67.497352752746,0.04820824237646866,0.04820824237646866,0.03162277660168379,0.08128127853860657,0.14864045838171244,-0.06214710153626301,0.09053121503176194,-0.026734573225518303,-0.038628798852823075,,,,,0.07698153491037198,0.06594228568330453,0.045468219470682275,-0.000709429322153639,,-0.23855028309634907,-0.3272717978397893,0.018915772977433305,0.06289024804740098,,0.004974210141987805,-0.39618057566436826,0.43035109684399747,-0.10007502090628068,-0.1974560083055605,,-0.10178775360944972,-0.7676005435193725,0.39618057566436915,-0.43035109684399686,0.10007502090628137,0.1974560083055606,,0.10178775360945605,0.7676005435193719,-1.0,-0.027874219220043083,-0.0007857204288071578,-0.04960014098250134,-0.005063980446212689,,-0.04061482217180173,0.23016816040651253,-0.1959164785073149,0.19591647850731422,0.0,1540.6978133603436,109.0952835794163,107.04418217334855,2.9999999999999996,668.011098510768,114.96313709986319,0.7463852162905334,0.2478009656961377,0.0,0.0,253.5466748610166,54.70528968147173,55.79415308716967,3.000000000000001,667.861090662897,102.90736333711725,0.7445715616906934,0.24399629783829507,0.0,2.650467132876372,6.8164161991516385,4.252371277610801,4.405975626268347,0.0,3.1699013782203567,5.044286009264922,6.907755278982134,6.907755278982134,0.007907255112232087,0.1,0,0,0,0,0,0,33,36,36,1,9.0,3311.25,138.0,129.0,0.0,24.0,80.0,0.05365441922872216,0.05365441922872216,0.0,0.018,0.936,0.159,0.174,0.001,0.05,0.232,1.0,1.0,0.002,0.0021369331714159298,20,4,4513.3373185381315,2051.980846278876,0.0,0.0,-0.0019972241968790883,0.0,,,,,0.0006634140673988904,-0.002400329870580277,-0.0031246041407180076,-0.00023793342888163638
17.0,7811.0,292.0,292.0,3.0,706.0,525.0,0.8382686970058464,0.48597867917500737,0.0,0.0,4.0,2.0,2.0,3.0,660.0,32.0,0.5140213208249926,0.1617313029941536,0.0,9.93,2569.71,149.701,143.091,3.0,682.744,129.238,0.742264726653779,0.2577352733462209,0.0,12.0,1952.0,154.0,153.0,3.0,684.0,115.0,0.7487508420947481,0.25124915790525193,0.0,5.093627886393453,2094.5264679695565,80.6033032294055,78.16071786272704,0.0,14.153331084263547,66.35664669466473,0.0496684020404315,0.0496684020404315,0.0,0.05759633010407621,0.06455174364917943,-0.055411882078081245,0.09036773250066733,-0.034449672926918105,-0.0039275376566816214,,,,,-0.05017959660306846,-0.07806319258430379,0.0016579055616604095,0.008854443550994556,,-0.18562073757840467,-0.3420137175711094,0.06455010230052544,0.0751499803505844,,0.09904936340609803,-0.4289802172604612,0.45083621012850467,-0.08895980883436015,-0.2034877751015877,,-0.13117629593300897,-0.7778478996751802,0.42898021726046,-0.4508362101285054,0.08895980883436003,0.20348777510158725,,0.13117629593302244,0.7778478996751795,-1.0000000000000004,,,,,,,,,,0.0,1574.3618048112337,117.94392277693036,110.42622954483893,2.9999999999999996,682.5973815545516,115.10843260319061,0.7404949486106471,0.25336834948543263,0.0,0.0,364.14749262047144,67.43590784936299,59.263844946207506,3.000000000000001,682.4507194203057,103.09764053254209,0.7385976257359519,0.24931534577835043,0.0,2.627367974069047,6.815029904790519,4.33698148764728,4.364346232456932,0.0,3.13024321917444,5.026636733367573,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,32,37,37,0,10.0,3161.0,138.0,129.0,0.0,25.0,79.0,0.05682962120246182,0.05682962120246188,0.0,0.018,0.935,0.169,0.166,0.001,0.047,0.238,1.0,1.0,0.001,0.002130062499158527,13,4,4432.485623023234,2036.8833277973397,0.0,0.0,0.0,0.0,,,,,0.00019953971205647532,-0.0048128409789398655,0.0009168668994946533,-0.00025004638808067363
17.0,7788.0,292.0,290.0,3.0,723.0,655.0,0.8382686970058464,0.600701174338138,1.0,0.0,3.0,2.0,2.0,3.0,675.0,32.0,0.39929882566186203,0.1617313029941536,0.0,9.721,2504.423,149.034,140.801,3.0,697.816,132.503,0.737885783255952,0.2621142167440481,0.002,12.0,1888.0,153.0,148.0,3.0,697.0,120.0,0.7436688845474317,0.25633111545256826,0.0,5.256690193628667,2048.148075850868,78.06704366957486,76.80707471142047,0.0,14.523466358795861,69.54086512923838,0.052886267444889674,0.05288626744488967,0.04469897088298564,0.061145457393799105,-0.003830859359852181,-0.009824949465869653,0.09814243049256209,-0.04844341092691142,0.03422239855845278,,,,,-0.05955676537707232,-0.07181285788984161,-0.04157056550226796,-0.010564184618507664,,-0.14364515389459476,-0.35658915708012695,0.0800173738297092,0.07764293485315435,,0.027246304118330317,-0.4466433433032611,0.4453220988986398,-0.054023124096059014,-0.19964659186223974,,-0.061333180667545666,-0.7943803161403592,0.44664334330326066,-0.44532209889863966,0.05402312409605922,0.19964659186223974,,0.061333180667544736,0.7943803161403592,-0.9999999999999997,-0.01040327945302401,-0.0541321221404468,-0.03530322632686578,-0.007464653546988969,,0.04374167632154768,0.273079863791394,-0.25441129755729763,0.25441129755729724,0.0,1525.6415093838511,120.6250857597338,109.64752848945808,2.9999999999999996,697.665081955076,117.35088209620014,0.7358406898638742,0.2572623080807197,0.0,0.0,316.22496573137494,75.11788217220904,62.6667460102185,3.000000000000001,697.5142549492258,104.38875734308904,0.7336044322865778,0.25275277054518996,0.0,2.6569529727831003,6.817802493512758,4.378234305606053,4.321884791191456,0.0,3.1555912811328044,5.064991065859422,6.907755278982134,6.907755278982134,0.014427214862176116,0.1,0,0,0,0,0,0,24,37,37,2,10.0,2999.5,135.0,129.0,0.0,25.0,85.0,0.06067004810663179,0.06067004810663176,0.0,0.018,0.937,0.165,0.158,0.001,0.049,0.24,1.0,1.0,0.002,0.002132022476310426,11,4,4568.258801832022,2059.070877230475,0.0029940119760479044,0.5,0.001984079554418705,0.005952380952380952,,,,,0.0030005747740790164,0.46827520995653926,0.0007196852421378016,0.005498373373750688
17.0,7771.0,292.0,288.0,3.0,739.0,655.0,0.8363587680463084,0.600701174338138,1.0,0.0,3.0,2.0,2.0,3.0,689.0,29.0,0.39929882566186203,0.1636412319536916,0.0,9.23,2447.265,143.838,139.694,3.0,712.782,130.968,0.7382116573292734,0.2617883426707266,0.002,10.0,1885.0,148.0,148.0,3.0,715.0,117.0,0.7424253571435826,0.2575746428564174,0.0,5.408729458417601,1974.8612259185802,78.83040015113451,77.14362905323746,0.0,14.644826627411708,68.34218045709127,0.05143429442454119,0.05143429442454119,0.04469897088298564,0.07343633265865053,0.044555560767819066,-0.0033200727244135225,0.08093284252874462,-0.03589928625824032,0.029351290446606945,,,,,-0.057043097922706495,0.05056598726637471,-0.05330542921933001,-0.030417276183625875,,-0.15958211260160154,-0.35328852982191045,0.08549056117836049,0.0871178368833307,,-0.06189573271430641,-0.4605802815890883,0.423882333096761,-0.08548813831954968,-0.19832874144841928,,0.03504391924567893,-0.7773700663604421,0.46058028158908776,-0.42388233309676016,0.08548813831954978,0.19832874144841953,,-0.035043919245678755,0.7773700663604418,-0.9999999999999994,-0.006044976047700867,-0.054844652655490156,-0.03200918949034926,-0.006789378286887674,,-0.0023916052685781035,0.2788755095477523,-0.26187701223248316,0.261877012232483,0.0,1520.7530327992622,113.53992395534867,109.02886010897913,2.9999999999999996,712.6316030088799,116.27047919822691,0.7362886244232458,0.257133838543509,0.0,0.0,398.42231515519273,66.98236943491779,66.0801669425035,3.000000000000001,712.4811283519846,103.6453561181299,0.734195594269758,0.25274933226852936,0.0,2.6700835832446175,6.807758634911329,4.396282590123444,4.313580974207156,0.0,3.1191757165754592,5.054342935017631,6.907755278982134,6.907755278982134,0.014427214862176116,0.1,0,0,0,0,0,0,24,30,30,2,10.0,2889.75,129.0,129.0,0.0,25.0,85.0,0.060269895518868855,0.0602698955188688,0.0,0.018,0.929,0.169,0.155,0.001,0.051,0.233,1.0,1.0,0.002,0.0021408728251163904,16,4,4646.480957961493,2081.135634795812,0.0029498525073746312,0.5,0.0018961029784126948,0.005865102639296188,,,,,0.0022483290196837337,0.4707976450430615,0.0005001611919319066,0.003014661749580087
17.0,7765.0,292.0,288.0,3.0,755.0,655.0,0.8363587680463084,0.600701174338138,1.0,0.0,3.0,0.0,1.0,3.0,703.0,29.0,0.39929882566186203,0.1636412319536916,0.0,8.975,2432.668,142.156,137.339,3.0,727.954,130.52,0.7369669915072686,0.26303300849273137,0.002,10.0,1839.5,146.0,139.0,3.0,728.5,116.5,0.7396611888064497,0.2603388111935502,0.0,5.4659172378706256,1999.081086140571,78.5865733666605,78.11682480309423,0.0,14.404004976372349,64.40039604700434,0.04864263073038148,0.04864263073038148,0.04469897088298564,0.0802076701485493,0.06309427712345482,-0.026096375809159803,0.08392501048995447,-0.04254396624456613,0.0794500947462764,,,,,-0.0868778674327984,0.039004781397401454,0.02857917832030684,-0.04927309602741286,,-0.1931693165919368,-0.3238111605137351,0.1023618403129683,0.09349851841742587,,-0.03041890755315067,-0.4760471031605717,0.40713761025004425,-0.12187997070396578,-0.21422660635667481,,0.036602871174369694,-0.7419520437494413,0.47604710316057214,-0.40713761025004497,0.12187997070396539,0.21422660635667506,,-0.036602871174378125,0.7419520437494433,-1.0,-0.003892221445029722,-0.05385314297145087,-0.03114988697771191,-0.005354547507911401,,-0.04960818158756485,0.2962563406309653,-0.2757604260684038,0.2757604260684046,0.0,1469.8517102292378,0.0,105.89573978327726,2.9999999999999996,727.8115786306573,116.995267884599,0.7352611153713915,0.2588127865937328,0.0,0.0,351.3355778668225,0.0,60.43424987557417,3.000000000000001,727.6691176123917,104.99077509917915,0.7334218505679173,0.25477181731250964,0.0,2.6662384827024725,6.808281883055093,4.3759936294020765,4.307412226956172,0.0,3.1815047647478765,5.040194986928889,6.907755278982134,6.907755278982134,0.014427214862176116,0.1,0,0,0,0,0,0,24,24,24,2,10.0,2936.0,129.0,130.0,0.0,25.0,81.0,0.05951801584271421,0.05951801584271421,0.0,0.018,0.929,0.166,0.155,0.001,0.053,0.232,1.0,1.0,0.002,0.0021438340634067935,12,4,4592.1617450047115,2070.4991642243695,0.0029585798816568047,0.5,0.0019134912947958993,0.0058823529411764705,,,,,0.002340826134978906,0.46253919768637664,0.002108803967949507,0.006020702604998329
17.0,7765.0,292.0,288.0,3.0,771.0,370.0,0.8363587680463084,0.4869371770203215,0.0,0.0,4.0,0.0,1.0,3.0,720.0,29.0,0.5130628229796785,0.1636412319536916,0.0,8.864,2427.68,144.463,134.622,3.0,743.544,129.843,0.7348566516067251,0.265143348393275,0.0,10.0,1897.0,148.0,135.0,3.0,742.0,116.0,0.736598752019161,0.2634012479808389,0.0,5.345285406419013,2026.0202579652764,79.48106611559052,79.73883243061312,0.0,15.375775703309362,62.5553476732607,0.047662123885925695,0.047662123885925695,0.0,0.08584955576891631,0.07723634305526846,-0.04940836941123291,0.10446813130972302,-0.06074795846848415,0.026610747779362752,,,,,0.04032586203125551,-0.012880999960808616,0.04899749426979304,-0.005681133536451826,,-0.22145536757044373,-0.33697698262611997,0.1091188588799798,0.09793189564928549,,-0.016325317468655027,-0.4717362760247263,0.42418245763409995,-0.13945195818572045,-0.24326421461932576,,-0.08855411686933033,-0.7225406747367894,0.471736276024727,-0.42418245763409973,0.13945195818572065,0.243264214619326,,0.08855411686933744,0.7225406747367887,-0.9999999999999992,,,,,,,,,,0.0,1447.3139343985479,0.0,100.84825232683482,2.9999999999999996,743.385406520349,116.60784776729008,0.7332352801850321,0.2611058031913538,0.0,0.0,409.0859360671731,0.0,53.8264501399283,3.000000000000001,743.2270605226116,104.8003193347371,0.7315245193558995,0.2572465085791763,0.0,2.651733208384695,6.7928491950126,4.384125617395861,4.2462966677131915,0.0,3.2214011854414166,5.013928810860655,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,33,25,25,0,9.25,2960.25,133.0,137.0,0.0,25.0,78.0,0.057181369543008675,0.057181369543008786,0.0,0.018,0.919,0.173,0.152,0.001,0.052,0.228,1.0,1.0,0.001,0.002161719381308639,12,4,4669.000783056037,2105.1296122686595,0.0,0.0,0.0,0.0,,,,,0.00013505942201891182,0.015091672673403504,2.018157526124401e-05,0.000425218618166379
17.0,7806.0,292.0,292.0,3.0,789.0,389.0,0.834081110658486,0.4869371770203215,0.0,0.0,4.0,0.0,1.0,3.0,734.0,31.0,0.5130628229796785,0.16591888934151405,0.0,9.284,2485.844,147.497,139.187,3.0,760.043,128.058,0.7299186866127855,0.2700813133872145,0.0,10.0,1845.0,153.0,148.0,3.0,760.0,115.0,0.7326109234497807,0.26738907655021926,0.0,5.305232274791509,2100.578830962811,78.47834632458715,81.06372405927547,0.0,16.445230208075426,62.67767646560558,0.04859270196416558,0.04859270196416559,0.0,0.09740964946930318,0.05266722239372423,-0.0553716778292484,0.14260789977830196,0.003691490603861416,0.03235855144180327,,,,,0.11397380274224475,0.0020056734961667595,0.017910928066404604,0.057879714576182885,,-0.22402877537422072,-0.353013779557718,0.11171936045112602,0.021138943348323953,,-0.03318432006773474,-0.46844280371843006,0.4298370579611362,-0.12775525704317073,-0.1981290778938791,,-0.12808926147481065,-0.7228514580514347,0.4684428037184287,-0.4298370579611373,0.1277552570431709,0.19812907789387924,,0.12808926147479915,0.7228514580514359,-0.9999999999999987,,,,,,,,,,0.0,1465.0607318151856,0.0,104.21446394575841,2.9999999999999996,759.8653358169677,115.01012836378338,0.7282053876176412,0.26602635064330804,0.0,0.0,388.42872737454286,0.0,54.643851489855614,3.000000000000001,759.6877781293997,103.61576134763028,0.726378626738189,0.2622015036811619,0.0,2.6424196251290417,6.792325946868836,4.444135997715197,4.2609591753608305,0.0,3.268778849217113,4.968865069621132,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,43,34,34,0,10.0,3128.25,133.0,130.0,0.0,30.0,73.0,0.05491068142056865,0.05491068142056865,0.0,0.018,0.919,0.172,0.148,0.001,0.056,0.226,1.0,1.0,0.001,0.0021547398596578923,17,4,4772.9465577175015,2131.876361077816,0.0,0.0,0.0,0.0,,,,,0.0017429981541920406,0.03763645028839354,5.38267336403987e-05,0.0023986106827533975
17.0,7806.0,292.0,292.0,3.0,805.0,389.0,0.8222703265363007,0.4869371770203215,0.0,0.0,5.0,0.0,2.0,3.0,749.0,31.0,0.5130628229796785,0.1777296734636993,0.0,9.517,2379.126,150.093,142.205,3.0,776.667,129.671,0.7230876587343918,0.2769123412656081,0.0,11.0,1702.0,154.0,153.0,3.0,780.0,115.0,0.7290881785970393,0.27091182140296066,0.0,5.243778047191568,2077.443725966737,78.33561654713532,81.01278940418634,0.0,16.188210808151997,65.17400102348643,0.050918843771595536,0.050918843771595536,0.0,0.0972041874810933,0.060899422129350726,-0.02950370504607596,0.13806699820481877,0.011087781695653833,0.03362985724727137,,,,,0.03811398380351009,-0.015482105420241848,-0.0007625484765212115,0.03651307560095739,,-0.20747374949869135,-0.38040888200430073,0.08547520122469712,-0.011487697101129605,,0.02621590430676762,-0.44818496987581125,0.4490132568701649,-0.1083067532181044,-0.16082626809690334,,-0.11894523321353444,-0.7523370184214234,0.4481849698758106,-0.4490132568701657,0.10830675321810458,0.16082626809690298,,0.11894523321353845,0.7523370184214238,-0.9999999999999993,,,,,,,,,,0.0,1365.488516250555,0.0,107.24624582702903,2.9999999999999996,776.4981624610206,115.94545558063672,0.7211802212260455,0.27261171693798164,0.0,0.0,361.40143221762554,0.0,57.670114695854494,3.000000000000001,776.3290500901804,104.23052584042446,0.7191397714337278,0.2686054959670584,0.0,2.658411656211393,6.779509499545166,4.419468533977128,4.232893817894107,0.0,3.291872723521608,4.984153188801361,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,53,45,45,0,10.0,3154.0,136.0,129.0,0.0,26.0,75.0,0.05661909029044854,0.05661909029044854,0.0,0.018,0.91,0.172,0.153,0.001,0.057,0.23,1.0,1.0,0.001,0.002158724380946603,14,4,4652.799735430167,2100.1331982312818,0.0,0.0,0.0,0.0,,,,,-0.00039135516158472306,0.025295140150737066,-0.00011599615739597495,-0.00010288544717481258
17.0,7806.0,292.0,292.0,3.0,820.0,520.0,0.8212920040836554,0.5103601095935951,1.0,0.0,5.0,2.0,2.0,3.0,765.0,32.0,0.4896398904064049,0.1787079959163446,0.0,9.695,2414.437,147.17,141.767,3.0,793.012,128.15,0.7193280060412209,0.28067199395877895,0.001,12.0,1740.0,154.0,148.0,3.0,794.0,113.0,0.7254657724611093,0.2745342275388907,0.0,5.2548633272986836,2079.844595052854,78.28606394376848,79.84711812753966,0.0,15.010101903690034,67.64921223425974,0.05281399262657811,0.05281399262657811,0.03162277660168379,0.08782733168499363,0.10919950536480642,-0.03859178875802493,0.1261479258426195,0.01826728983522664,0.04016766035194385,,,,,-0.15866485946369782,0.02352473529527522,-0.06757950946462475,-0.05077461719091284,,-0.16831001059023118,-0.35910368738822157,0.10876785515043938,-0.0051697650107950825,,-0.003924266437803086,-0.446526115031612,0.43522924092471554,-0.14972015406404324,-0.14296263571205062,,0.03805662694198309,-0.7793886180455809,0.44652611503161177,-0.4352292409247165,0.14972015406404313,0.14296263571204992,,-0.03805662694198075,0.7793886180455821,-1.0000000000000004,-0.0523772476440329,-0.036670700073260565,-0.027159727100276768,-0.00545776181090629,,0.05691432278024329,0.18335451944683986,-0.13766515754270048,0.1376651575427006,0.0,1380.5503204537938,114.59993927329438,109.04021150490999,2.9999999999999996,792.8699549399678,113.52249214002357,0.7172554309093842,0.2761304301733382,0.0,0.0,336.03231146483114,59.875604452715926,61.64697322144166,3.000000000000001,792.7277947906339,101.33369986745319,0.7150269896676211,0.2719214791619123,0.0,2.644297816951348,6.79457528744731,4.434179956336473,4.2811185821839,0.0,3.2607777063933603,5.005524101063634,6.907755278982134,6.907755278982134,0.007907255112232087,0.1,0,0,0,0,0,0,59,50,50,1,10.0,3192.0,129.0,129.0,0.0,26.0,75.0,0.05878183637933487,0.0587818363793349,0.0,0.018,0.921,0.179,0.161,0.001,0.056,0.231,1.0,1.0,0.002,0.002155735047567277,17,4,4492.24822475423,2058.091614166867,0.0,0.0,-0.001997613075749749,0.0,,,,,2.7057218109035182e-05,0.027997762586318753,-0.000684571322126101,-0.0006863714673966444
