precision,f1-score,recall,kappa,last_precision,last_f1-score,last_recall,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.835,0.835,0.835,0.6300448430493273,0.755,0.755,0.755,0.1507798960138648,0.8887287073317608,0.8616873926813051,0.8902294998628083,0.8668111055439646,0.891983211355373,0.8755993858226618,0.8910322519356023,0.8724038165100401,0.8925755334013615,0.8699916686260724,0.8884286864321156,0.8719418090205875,0.8906048182679737,0.8767363120846942,0.8900868391161914,0.8667640426574575,0.8868172546594932,0.870849472048843,0.7688333847310916,0.7303388123631421,0.7591566879285107,0.7489067322478253,0.7726157677976813,0.7506899300713126
0.8,0.8,0.8,0.5389048991354467,0.755,0.755,0.755,0.1507798960138648,0.8818709895874073,0.8635250904378011,0.8862897020720405,0.8686404887302647,0.8853088126440247,0.8670555561620219,0.8820471768386949,0.8602829031649649,0.8902550295192588,0.8693351056576135,0.8807665494247907,0.8681923790367574,0.8834044821493751,0.8684314130220759,0.8879054964330662,0.8702926171430767,0.8767342970786703,0.8707859204142719,0.7654933056936685,0.7069061170996599,0.7534178233794236,0.7296300080514405,0.7669075870826584,0.7414940449445676
0.755,0.755,0.755,0.4076402321083172,0.755,0.755,0.755,0.1507798960138648,0.8730200979471343,0.8879073912318948,0.8795408606801813,0.8972262614010016,0.8720704858462361,0.886585281488115,0.8736557616471722,0.8900722172707212,0.8805632676099903,0.9019646716717553,0.8726536492352405,0.9006347664584704,0.8763908359418119,0.8917011846026747,0.8776291293157981,0.8993547328470758,0.8710753895821959,0.8952506662876726,0.6976662678541137,0.7588507359571105,0.6905463673366012,0.7653664830616677,0.6997526352278082,0.7635613553990038
0.685,0.685,0.685,0.2657342657342658,0.755,0.755,0.755,0.1507798960138648,0.8815588797868318,0.867311136817493,0.8815884754187182,0.8814193887623957,0.8842359531300591,0.8899160192829,0.880611350889895,0.8873930881457923,0.8819360615632078,0.8865470250871909,0.8796570797448244,0.8856468734218292,0.8813715584391753,0.8898329669102909,0.8781248950679074,0.884864718159382,0.8751950584007524,0.8855205683234015,0.6928023628046077,0.7279951554298709,0.6942606468424303,0.7006089469777332,0.6867185894494824,0.6868424905234414
0.615,0.615,0.615,0.0751861638241652,0.755,0.755,0.755,0.1507798960138648,0.686359274884036,0.7742241360908589,0.6982109020774883,0.7662908787564359,0.6802216964591464,0.7618150971569401,0.6944590768992681,0.7582572802848916,0.7065938172965892,0.7674825215405582,0.6810289889573963,0.7645342466810159,0.6905820162535197,0.756390027434607,0.6960394274604627,0.7674111304836054,0.6842851694887773,0.7571030128045447,0.16275746364632965,0.4264723928973843,0.16671123038439542,0.41804602946566866,0.16098876289155278,0.4141632232590943
0.505,0.505,0.505,0.0544412607449855,0.755,0.755,0.755,0.1507798960138648,0.6835117647249503,0.7430657934488076,0.6870430476421446,0.7432928519313369,0.6782618350506756,0.7377694288658356,0.6907415403505202,0.7345485834817863,0.6934248224711786,0.7460285331859949,0.6818619711780871,0.7435856614944717,0.6843610277450957,0.7373575214649977,0.6870200499718259,0.744198153000124,0.6788193127676014,0.7366316810989506,0.15154308425894575,0.3746581777568893,0.1618777866415089,0.387513746498908,0.15759687815483586,0.38216552047686003
0.535,0.535,0.535,0.0611750454270139,0.755,0.755,0.755,0.1507798960138648,0.7761815783314067,0.7632746239651094,0.7775808434774754,0.7591548865204002,0.7750634711913053,0.7658857989448217,0.7748392156540176,0.7570297181474765,0.7725394538599364,0.7620180812909166,0.7696808775881859,0.7626885444561405,0.7701514264738681,0.7565937092951364,0.7721530646793866,0.7601038350446888,0.7718271689702466,0.7578617949392003,0.22537209168208233,0.39141660042970716,0.2274576775165916,0.37442036339792006,0.2262644442175446,0.37464703820769263
0.585,0.585,0.585,0.0742806156591567,0.755,0.755,0.755,0.1507798960138648,0.7950494866461805,0.751650790527779,0.7969723147436215,0.7460286734556482,0.7947658274865242,0.7520055677224172,0.7998422842955533,0.7524546011648688,0.7948798718943885,0.7541071666353089,0.7953175215703358,0.7531548408099765,0.7923137647094523,0.7458831918245913,0.7925810232150257,0.7499311822573704,0.7926959275906198,0.7514974257925336,0.17619570541624793,0.3778140030688506,0.1785732643794813,0.3645006859544434,0.173125323498685,0.3646437038035313
0.605,0.605,0.605,0.080325960419092,0.755,0.755,0.755,0.1507798960138648,0.7862016678813651,0.7864203672577493,0.783518023674331,0.7957018615380085,0.7866753816966633,0.7927673375373395,0.7902070134281206,0.7963840049077798,0.7770496930277454,0.7987420238003214,0.7891807671240083,0.8011721604276694,0.7799432199424348,0.7961417050595284,0.7782237474717039,0.7993285058252195,0.7863394245425448,0.7976797759040861,0.243273187036665,0.3798257256394786,0.2385483079571231,0.3552959572354166,0.2320335604974141,0.3262616442879231
0.65,0.65,0.65,0.0960743801652892,0.79,0.79,0.79,0.4838392527958707,0.7777501236309468,0.7789962968073367,0.7765735908738262,0.7862829664443772,0.7769184626858265,0.7684941173742046,0.780449572178625,0.7726739742285837,0.7743734111802829,0.7798368874714626,0.7780462074996624,0.7829205059857601,0.7732480382936007,0.7710814210082652,0.7727675293696057,0.782940300246491,0.7763205716298923,0.7793304254601185,0.16836195533056011,0.3538945288261802,0.17683984585966636,0.34063686035560514,0.1744396146008633,0.3260994137666285
0.715,0.715,0.715,0.2731446059678653,0.78,0.78,0.78,0.4850187265917602,0.8430887111682674,0.8079961105775069,0.8400316208549481,0.8209134417568446,0.8499872022534523,0.8305352233710587,0.84544713681871,0.8346282270307186,0.8366181664983495,0.8284095636752455,0.8460190082917813,0.8262435821558477,0.844232796000307,0.8338163221040238,0.8388858042017224,0.8265752491005153,0.8444648608925496,0.8310732540182313,0.5054438044866307,0.6611848736305906,0.502001898468536,0.6332608117201438,0.5044980958426888,0.6210562226008334
0.8,0.8,0.8,0.5171414775470787,0.74,0.74,0.74,0.4540109197816043,0.8058187163524647,0.7932647470286498,0.8089201011593616,0.802947836097285,0.8086412934799824,0.8121320095331905,0.8085428015105693,0.8147302265045766,0.8060366992090412,0.8059037742922688,0.804133231091302,0.8070143985242549,0.8083095024907735,0.8185360260883947,0.8067967754125597,0.8063049630596513,0.8059822309124726,0.8142161912512668,0.5669445739566077,0.5501065948783862,0.5665304735808596,0.553001286840269,0.5642466075804098,0.5449534640569835
0.885,0.885,0.885,0.7139303482587065,0.83,0.83,0.83,0.633304572907679,0.8546191968142021,0.8450078270033894,0.859654650968605,0.8568253066730218,0.8531724346756631,0.8740790886808375,0.8564682641593797,0.8689583199107023,0.8590219776535586,0.8641908373560255,0.8550832195269086,0.8593759104814552,0.8574393168382692,0.8671786677729209,0.860904726363219,0.8584383526358547,0.8606149376787092,0.8714502040068526,0.6801013028575377,0.648215325484949,0.6663689572263417,0.6363085919060002,0.6753023422035406,0.6158486943407412
0.87,0.87,0.87,0.721030042918455,0.805,0.805,0.805,0.5995893223819302,0.8074193127638876,0.8061910476310586,0.8030007198565786,0.8025608052629875,0.8070952502806269,0.8014516118581736,0.8025521485615746,0.797490300129294,0.8133456483457928,0.8007911556976887,0.8053161461741282,0.7997640539121229,0.8045906596276645,0.805530479720888,0.8073170613322145,0.7995545201085726,0.7995397962910383,0.8026326376512117,0.6332924061091572,0.6027872874358258,0.6226391910188329,0.6307091676503478,0.6317313201895505,0.6308697917972044
0.875,0.875,0.875,0.7464503042596349,0.86,0.86,0.86,0.7206982543640899,0.8446491827554915,0.8230571214754442,0.8385677261181957,0.8166125235774092,0.8466616666677832,0.8059016674197652,0.8422127410055231,0.8071920591799682,0.8478908316136481,0.8075436965485021,0.8507785263267658,0.8049240989898679,0.840159341132833,0.8039417745430596,0.8407558828685974,0.8110374962562606,0.8401735521737881,0.8072514523676882,0.7376521134611824,0.6923699981024108,0.7251620970129354,0.6971508845958597,0.7431744501296301,0.7061817244542941
0.87,0.87,0.87,0.7406225059856344,0.855,0.855,0.855,0.7104054323946475,0.8562677799990012,0.8597734146571125,0.8577952229217246,0.8663421394901546,0.8550431650421284,0.8804919899154935,0.8580108654929032,0.8807421194434587,0.8593212724262077,0.8694516383464761,0.8539122411528994,0.8673259664243208,0.8555909073642934,0.8770390692996792,0.8550411074858351,0.8670191106152884,0.8554981829862103,0.8763411793669198,0.749757016520467,0.8153357226883384,0.7443437518313748,0.8129733934825966,0.7564462263208721,0.791266497540904
0.92,0.92,0.92,0.8398718975180144,0.835,0.835,0.835,0.6387915936952715,0.8786691868849589,0.8516099360990583,0.8757705078859429,0.8550896647301571,0.8830933244717588,0.8670865548843059,0.8792307162483933,0.8626285040080298,0.8764598973857977,0.8577346244859859,0.8815803288572965,0.854598978535736,0.8779421531165509,0.8638209951666778,0.8745925195433554,0.8583879013594496,0.8753021161486185,0.8585320701332785,0.722015938876767,0.7444722761810442,0.7163776203434599,0.7589101052202416,0.7338132954993101,0.7391919521062936
0.95,0.95,0.95,0.9,0.835,0.835,0.835,0.6300448430493273,0.8419626183615242,0.8198119884116117,0.8381668157475608,0.8260185137368627,0.8423631818389558,0.8397223966528582,0.8404862521874221,0.8365035962767692,0.8404918462486414,0.8271721529842704,0.8427689075025477,0.823662176716953,0.840994329254249,0.832570069201305,0.8367432335498467,0.8288276302722724,0.8423122949162108,0.8334274415541104,0.6379567600958025,0.7035099077017517,0.6372927419990642,0.6993091002824792,0.640150037679799,0.6745694311570505
0.93,0.93,0.93,0.8558335907733499,0.8,0.8,0.8,0.5389048991354467,0.8496237322181024,0.8405531492665306,0.8446728790882715,0.8505445819033429,0.8489015812114569,0.8668103362806799,0.8476420705346902,0.8614830160417044,0.84526908956808,0.852347828008453,0.8518396505475373,0.852194279781091,0.847702049422547,0.8587707081575104,0.8447499107132229,0.8541141272938733,0.8472390967567147,0.8591772651974907,0.6729631753617198,0.7223541148955073,0.6621308024724887,0.6971685762379612,0.6756923962783237,0.673526348937906
0.905,0.905,0.905,0.8012136430215526,0.755,0.755,0.755,0.4076402321083172,0.8573730348478514,0.8400254387010924,0.8524838125108027,0.8506416835969658,0.8573738045173245,0.8499913562350154,0.8590202160919428,0.8478779292261548,0.8512527940271059,0.8520967132489029,0.8606941639077472,0.8509512651791816,0.8576949192036392,0.8458300392477428,0.8513415369340903,0.8521593496645234,0.8595236038994304,0.855460878517925,0.6773638633969461,0.6975544617841201,0.6781304757832246,0.6925201012573323,0.685523839325206,0.6672041678282237
0.87,0.87,0.87,0.7282608695652174,0.685,0.685,0.685,0.2657342657342658,0.7944156090937861,0.8180865998570801,0.7954680225760207,0.8307011933251983,0.7970182173688607,0.8477951876703834,0.7978263473305752,0.8355009944852921,0.7951320210864612,0.8432073650922337,0.7979823425832233,0.8396962262599333,0.7950496146759088,0.8445632165063105,0.7958092075247021,0.8378980391493019,0.7927292953787538,0.8457441467211394,0.5948059578929377,0.6622616193645052,0.5964459464421284,0.6589159039570565,0.5956088568712858,0.6417550063012601
0.86,0.86,0.86,0.6762257169287696,0.615,0.615,0.615,0.0751861638241652,0.7806694163821174,0.8180465353919569,0.7770526912420582,0.8303907743258253,0.7788017982435186,0.842701306196365,0.7797381048939872,0.8352990407261407,0.7725263055397904,0.8395635709167533,0.7772396410646296,0.836865180873172,0.7775477061977747,0.8411689975568867,0.7759280966407579,0.8323650379312262,0.7743944431324712,0.8429583882927594,0.4927551513064127,0.6434266506326664,0.4925987579269932,0.6524516813295755,0.4833207628435057,0.63602901777172
0.815,0.815,0.815,0.5730440803138703,0.505,0.505,0.505,0.0544412607449855,0.7578254061535887,0.8143367674162454,0.7537387213089166,0.8273508158723061,0.7542002239731652,0.8432323568269693,0.7615046825701816,0.8309086707488329,0.7521506592060868,0.8350191700666404,0.754473355461844,0.8324487114778527,0.7563578658777467,0.8465375849554037,0.7521234569179988,0.8331694592028805,0.7554850975549501,0.8366287439403944,0.36689872952272257,0.5878639097947478,0.3704829149048946,0.5735534309461012,0.3630524895042656,0.5586103741872982
0.8,0.8,0.8,0.4655264564404062,0.535,0.535,0.535,0.0611750454270139,0.7442326002091879,0.795490370951674,0.746499835512978,0.8052226239631515,0.7444786684855481,0.8145571713435767,0.7428385519279443,0.8058165155822202,0.7480028513861876,0.8124896764348459,0.7408949196147594,0.8095769158201053,0.743273538376019,0.8189680978638779,0.7458077405285525,0.8110017594226865,0.7441839902394511,0.8125492201307823,0.2894029719487063,0.4590262981178297,0.2811439201945336,0.46628464894259564,0.2770905520700342,0.4763635273969771
0.745,0.745,0.745,0.345146379044684,0.585,0.585,0.585,0.0742806156591567,0.7070523524567094,0.7487550579515688,0.7142496125808043,0.7431793176364991,0.6974431461140855,0.7462201558243524,0.7021627024622334,0.7374256632357448,0.7124741586576321,0.7481545619313074,0.6971634597039602,0.7480333314692812,0.7041115104452748,0.7448094879269349,0.7141604070997863,0.7418402336890226,0.7052342304835705,0.738806627934243,0.2134826639262555,0.24786903709298092,0.22333991684252982,0.2544850795083231,0.21653692419726975,0.28688057446172277
0.72,0.72,0.72,0.3319813909101754,0.605,0.605,0.605,0.080325960419092,0.7152690482341224,0.7497951242975982,0.7173397440144607,0.7378854106234431,0.7121651118799608,0.7332469877446206,0.7188317189786185,0.7349453286922067,0.7143155570013647,0.7348386222499732,0.7085797224675364,0.7362229232827183,0.7140861595819912,0.7322639923172414,0.7168132000914881,0.7342829401211718,0.7155228024460728,0.7312612649438565,0.2754386443253908,0.2972539985993765,0.2848911091550028,0.299083786866936,0.2736488288697855,0.31881539030589734
0.77,0.77,0.77,0.4978165938864628,0.65,0.65,0.65,0.0960743801652892,0.7895427023906079,0.8053320041063335,0.7950679837797628,0.7990337699835527,0.7905147516894697,0.800416892285389,0.7908963270393455,0.7965025049281794,0.8012324839914583,0.7997544860416024,0.7853900513597672,0.7999109301544879,0.7904168220535205,0.8027991130562099,0.7953123587460117,0.801181241362901,0.786483477159919,0.7997800594628058,0.5211562065460975,0.40755857018679365,0.5295242969063084,0.4102752784081541,0.5346052562067615,0.4299553430448688
0.78,0.78,0.78,0.5090929376324891,0.715,0.715,0.715,0.2731446059678653,0.7912056706386364,0.7339267117341396,0.7941965830636613,0.728135882685999,0.7872012165625367,0.7303383203237256,0.7910605790529525,0.7259818469808156,0.8018169985342932,0.7297383050616691,0.7793630534850347,0.729482118191527,0.7856404888112906,0.7279087402443829,0.7978687492837762,0.7257847354146294,0.7838602204161815,0.7281309440672771,0.4987434543990902,0.35756327299467966,0.5049486085649101,0.34759234423166174,0.5107106022710164,0.35660790851914004
0.77,0.77,0.77,0.5251857968620974,0.8,0.8,0.8,0.5171414775470787,0.7929778870170155,0.7275812576412698,0.7977385791219409,0.7258831118238238,0.7878978601665118,0.7239531317106582,0.7948162071074694,0.7176562546879555,0.8042192162918891,0.7277067595642753,0.7813025083034265,0.7278099596956525,0.7908101511064082,0.7213465601334464,0.8007598301952241,0.7253403869253124,0.7871320291121854,0.7228484008609948,0.5287946164508784,0.34323597795930444,0.5287394696583952,0.33809494622949204,0.5295779532993128,0.360458650428488
0.77,0.77,0.77,0.5476003147128246,0.885,0.885,0.885,0.7139303482587065,0.7870453029850579,0.7275243704973716,0.7820778455391055,0.7255710926113433,0.7879814766268612,0.7317033791605682,0.7860795965485504,0.7256201522260294,0.7876707944807583,0.7303754432864437,0.7851240211236974,0.7287912302045539,0.7806282770155367,0.7294176283297491,0.785162114544362,0.7266426408763995,0.7765904054854977,0.7267369378097771,0.5625051597130523,0.3608715456236717,0.5670659766144663,0.3566907048509042,0.5611299914490971,0.3727464110307517
0.78,0.78,0.78,0.5698083691826359,0.87,0.87,0.87,0.721030042918455,0.8212315730271565,0.7415325900845926,0.822432287368668,0.7531175426950825,0.8226529403149763,0.7700635399722923,0.8249358388429616,0.7666932970366491,0.8183765211566709,0.7609820985291396,0.8188347920673393,0.7598369550564671,0.8224883582078384,0.7685972345624413,0.8225929651470966,0.7530172980214948,0.8176894227839521,0.761940098002644,0.5408395324000472,0.4202760517261931,0.5537008515587805,0.3919822911850169,0.5479766519818149,0.3932905416580848
0.785,0.785,0.785,0.5873320537428023,0.875,0.875,0.875,0.7464503042596349,0.7788460964732786,0.7818230001417803,0.7766418446950721,0.7851995185512427,0.777783403026818,0.7906299736626661,0.7841416600950887,0.7888658813032375,0.7771020886814675,0.7903746535986467,0.7796754826222694,0.7909010402214353,0.7781876296621235,0.7919516337367606,0.7758652582880115,0.792696369024093,0.7742766942398579,0.7886199280649822,0.3915910413097507,0.5248683467574635,0.39030909028060273,0.5225189685571602,0.37876844697561185,0.5147081521752426
0.795,0.795,0.795,0.6030977734753147,0.87,0.87,0.87,0.7406225059856344,0.7728167174021792,0.7781362673872128,0.7680252549053455,0.7774458961170295,0.7728119019346912,0.776930332507412,0.7740303868548128,0.7697769060510694,0.7662816955151767,0.7789966535126499,0.77233948565885,0.7799148938162694,0.7709141696798708,0.7795963520417174,0.7658752510913621,0.780044071413003,0.7681980039480961,0.7777388465871744,0.3662504296157525,0.4694513057332854,0.36490661143299424,0.4629581308985245,0.3553665806441056,0.4555144570531068
0.81,0.81,0.81,0.623948540326571,0.92,0.92,0.92,0.8398718975180144,0.7053218600716088,0.7576119984974011,0.7038080855140103,0.7555413556280525,0.7017530470446435,0.7500413334527578,0.7114930244426564,0.7466182389503411,0.7038426811843118,0.7528123842123122,0.7029270819540404,0.7555900782549814,0.7065714975646227,0.7547118718857277,0.7052981182808915,0.7576365044100541,0.7030460173144114,0.7536823156369571,0.33505097297194164,0.3683244765928679,0.33571796423906475,0.3587457180379766,0.3339832954716561,0.3527184378785508
0.83,0.83,0.83,0.6355060034305318,0.95,0.95,0.95,0.9,0.7143186743560549,0.7551009050271665,0.7120083983138669,0.7507171759994213,0.7067208233197366,0.7591548147892739,0.7163730690454472,0.7601413954122167,0.7110232927474198,0.75941828491774,0.7061746374528104,0.7575826423795085,0.7127204537095342,0.7636928815262872,0.713544426153209,0.7568992139625389,0.7126626206763435,0.7597161523167207,0.32813233566107003,0.32892232882873396,0.32717260211388116,0.3258965417346366,0.32848142473072095,0.31889721650034075
0.795,0.795,0.795,0.5372460496613995,0.93,0.93,0.93,0.8558335907733499,0.7072914840340597,0.7320819205478625,0.7063794106817795,0.727468886626891,0.7023580688793173,0.7415570680460218,0.7065062392677276,0.738836808049307,0.7054036264757066,0.7358261022855981,0.7000634840878345,0.7328816200154938,0.7056098620495886,0.7379614843270902,0.7063644270174669,0.7353179873893233,0.7037179363166893,0.7332927920197609,0.33662573035108995,0.42442050582068996,0.33667678511430343,0.4070019022085167,0.33207709092929033,0.39100692808162324
0.76,0.76,0.76,0.4444444444444445,0.905,0.905,0.905,0.8012136430215526,0.7110277736690864,0.7644489383129524,0.7115170886754348,0.7602276772865006,0.7004427942602607,0.754225875364009,0.7127289356766005,0.7461013011481874,0.7094976132438241,0.75979716702844,0.6986889121864904,0.7568883850501777,0.7103221374564933,0.7514876046032052,0.7097745901594377,0.7597311929390963,0.7068818188957605,0.7485115670311954,0.22013124817817056,0.3892104240137717,0.2185766998939113,0.3904589524285897,0.2244323682004441,0.39857514429780677
0.8,0.8,0.8,0.5789473684210527,0.87,0.87,0.87,0.7282608695652174,0.8362958370260679,0.7497951242975982,0.8339830374180409,0.7406469695269894,0.8310448188575823,0.7494557420530094,0.8400027828566,0.7462979011630073,0.8342538857833612,0.7457583505743943,0.8304743739533897,0.7439188873958238,0.836371501993464,0.7447693307764646,0.8339679935307432,0.7452421299569644,0.8313587623880909,0.7412687306532216,0.6355300064421302,0.37077777390343136,0.6398025491381206,0.3826136469517758,0.630888866655975,0.39009182972323714
0.84,0.84,0.84,0.6268221574344024,0.86,0.86,0.86,0.6762257169287696,0.855928998585687,0.7634533420235418,0.8553685033356399,0.7536005843088275,0.8542136584641654,0.7566204705959465,0.8580692711995086,0.7543054313602787,0.8530894736048519,0.7546020132997397,0.84710524267239,0.7542586270238473,0.8550746672663924,0.7490273657767147,0.856102151462845,0.7580880976402989,0.8510243936863191,0.7480740279284043,0.6291118498969516,0.43032276711455136,0.6392163795822215,0.4117464023568252,0.6298484998837706,0.40615666230422454
0.81,0.81,0.81,0.5338567222767419,0.815,0.815,0.815,0.5730440803138703,0.7822272419172247,0.7598321457758495,0.7843029255040254,0.74632864144079,0.7794089068202374,0.728148555161422,0.7807170223411093,0.7261794153771959,0.7901671655506451,0.7452524603125391,0.7748365018647938,0.7453699935384258,0.7821479774152328,0.7285863118902939,0.7847218167858623,0.7467835939014125,0.7716509993578894,0.7339127802947202,0.5068586733184006,0.3358003934775868,0.508701449205192,0.3495992049114175,0.5065740189841728,0.3640673389937436
0.805,0.805,0.805,0.5142002989536623,0.8,0.8,0.8,0.4655264564404062,0.8114945150419713,0.7363491854742712,0.811296098698665,0.728446616896838,0.8131300042443363,0.7198484276895106,0.8072127765507513,0.7173368684642953,0.8073385096222164,0.7272218542851404,0.8034969724300399,0.7278387802388444,0.806834392233874,0.7198756879446541,0.8100048498258142,0.7309527041323259,0.8064496546867652,0.7193432810551514,0.5040399583383125,0.31169684105305834,0.502959640322571,0.3179027434039346,0.4948151112327433,0.3283486822646425
0.79,0.79,0.79,0.4897959183673469,0.745,0.745,0.745,0.345146379044684,0.7575386575692042,0.7419939044953494,0.7624749105261721,0.740919923056905,0.7600083160801223,0.7330486178125861,0.7572281573289399,0.7329842758165827,0.7588671924352848,0.740496467761276,0.7561838789004959,0.740742461015078,0.759006121864048,0.7340644966067006,0.7596300704611132,0.7413210521610085,0.7530748711624522,0.7369811557166451,0.4536940745299354,0.350443152819213,0.46607204356391196,0.3450238113149604,0.45774490880489777,0.34274686296600804
0.855,0.855,0.855,0.5994475138121547,0.72,0.72,0.72,0.3319813909101754,0.7754278659143952,0.7402991560563993,0.7734212813018454,0.7450078686020801,0.7750412731577144,0.7494049078205194,0.771701159673535,0.7503156892384307,0.7691611867252354,0.7508160023350824,0.7687351525630176,0.7491223429784235,0.7725966966294642,0.7479280001308065,0.7736672190039176,0.7510406126610009,0.7721859678316173,0.7477451362496034,0.505580165473117,0.30813556532405517,0.5127814863870739,0.2886386251457523,0.5095622699343987,0.2753570897832001
0.83,0.83,0.83,0.5170454545454546,0.77,0.77,0.77,0.4978165938864628,0.7614482027110223,0.7384602014544257,0.7614568444889332,0.7315695738480451,0.7631413593685419,0.7210086972700087,0.7635171797306183,0.7199922206302898,0.7614351016127916,0.7285888555311604,0.7581096661072502,0.7285236603667965,0.7641356717116571,0.722282137243237,0.7592846673320158,0.7355089360932989,0.7591216698412379,0.7212076801202146,0.3537153251328323,0.40247054712813807,0.3696969460076002,0.37094278771877337,0.37670467515833256,0.3456013751954008
0.81,0.81,0.81,0.3376329091859857,0.78,0.78,0.78,0.5090929376324891,0.7018094487369665,0.7437209654684815,0.7027756803492302,0.743043514358993,0.70113513855472,0.7443383402876925,0.7006076582789836,0.7416076816355226,0.702135838103947,0.7458824876703605,0.6966401980305204,0.7441467366009165,0.702572939858746,0.7401644721159575,0.704763433656706,0.7478320438813991,0.7028210329769257,0.7438472688045956,0.1938826786402721,0.3144345360557138,0.19015254260403178,0.29213988512585604,0.19612913567623796,0.2923647554078544
0.78,0.78,0.78,0.2819843342036553,0.77,0.77,0.77,0.5251857968620974,0.6687849274047148,0.6993435568598729,0.667304661552235,0.6944056909988651,0.6560897879083498,0.6997252150964985,0.6669863626997,0.6916705600439433,0.6750035774733874,0.6929950651802089,0.6568647833607485,0.6927608244662247,0.6666850131688282,0.7019171683606888,0.6715134870565272,0.6947907659940054,0.6628989154142633,0.6931246032992865,0.2447656253965016,0.3229839510175706,0.24417516503898878,0.32423548043045053,0.24550488192806005,0.3218009573080854
0.705,0.705,0.705,0.2199894235854044,0.77,0.77,0.77,0.5476003147128246,0.6971637688972292,0.7007921578127095,0.6957651107071483,0.6902528481499197,0.6924220083687012,0.6854155908097673,0.6973454971677072,0.6774900275527481,0.6942176428143164,0.6849739134758444,0.6909136863487233,0.6850409171616978,0.6950614413671717,0.6815173358009159,0.6967169212208982,0.6883892694876175,0.6958225518769361,0.6819940320525196,0.24354695627109893,0.2398945681103149,0.23980084659591946,0.23645145287903288,0.23804538648120702,0.219357963742533
0.665,0.665,0.665,0.2360319270239451,0.78,0.78,0.78,0.5698083691826359,0.6964535903974096,0.6974746803997004,0.6932143335852453,0.6891967346033424,0.6864702685018956,0.6837522869454076,0.7021764002776287,0.6744898546975547,0.6881285059736226,0.68241589682929,0.6859208886391951,0.6827481879728677,0.695527094988218,0.6817137681031167,0.6918698685506649,0.6820580824877759,0.6961471517393185,0.6802215744139836,0.17379033225795326,0.2810988808472359,0.17562552571697376,0.2940795178176275,0.1733589581102713,0.29224084169361575
0.64,0.64,0.64,0.3074259330511736,0.785,0.785,0.785,0.5873320537428023,0.7297236743939017,0.7025797039886219,0.7348120329641443,0.6976816467569236,0.7195757800825913,0.6946472167641072,0.7306386241600932,0.6951202933410604,0.7459422750833677,0.6925334696002046,0.7177226999257529,0.693909178822066,0.7266700704997594,0.691333980169713,0.73795362359395,0.694992267282728,0.7225826657828246,0.697384210695411,0.4646611087655317,0.33024317106904905,0.4722078638099997,0.34999069076022965,0.4659116496123265,0.3437844399715696
0.685,0.685,0.685,0.37,0.795,0.795,0.795,0.6030977734753147,0.7707560113063089,0.7297606663072185,0.7813785675899572,0.7260862562415628,0.7629640774778531,0.7259466460475561,0.7748795324756873,0.7278811287879584,0.7815143474064103,0.7240868768688684,0.7609485795070449,0.7254371298968549,0.770298382305233,0.7286064034502423,0.7812926644402611,0.7296038661579768,0.7683006357959383,0.7268384642803765,0.522271402307247,0.39260919014734663,0.5266760885228765,0.39340040573236534,0.5283192818807325,0.3858128254051445
0.7,0.7,0.7,0.3752603082049145,0.81,0.81,0.81,0.623948540326571,0.789868466367917,0.7370811277864486,0.8016042139138465,0.737139420315161,0.7778899110860048,0.7240405071806157,0.7940545702373966,0.7274691230505266,0.8049852899826387,0.7356591936180906,0.7778231367764531,0.7348808130185418,0.7903967697278271,0.7301208684643249,0.8020599723230273,0.7408392385835812,0.7898345625169244,0.732037477734874,0.5261085837659153,0.35885645943159955,0.5316567970089465,0.3635948919661695,0.5282360662469964,0.3701520602668012
0.74,0.74,0.74,0.4270603790215953,0.83,0.83,0.83,0.6355060034305318,0.8066808378006873,0.7370811277864486,0.8182423970163052,0.7370306426290558,0.8034613391141141,0.7326898605007425,0.8107715045299926,0.7326297225450185,0.8182036753613242,0.7348304983111987,0.8005487415058363,0.733785809071826,0.8064484327727872,0.7337353851695844,0.8190520514211257,0.7400229590972103,0.8027826561163398,0.7357818798727389,0.6211088099865347,0.3916081757369716,0.629227633442605,0.3776087823859138,0.6197216611596027,0.3701520602668012
0.76,0.76,0.76,0.4263176765865901,0.795,0.795,0.795,0.5372460496613995,0.7812585084577123,0.7370811277864486,0.7926632067192606,0.737139420315161,0.7814619883583834,0.7215315198508356,0.7894065921878745,0.7250517233004451,0.7928154121391146,0.73266531931361,0.7819644287317075,0.7312565277759248,0.7866218940576524,0.7249506983201128,0.7914665281259498,0.7402772649790355,0.7803729188706013,0.7295524482978486,0.4375002714519239,0.36451760574066483,0.4504918690545547,0.3695716662407311,0.44334264799282175,0.36798653728399205
